76	592	602.5	722.036605272193	14
77	712	685.0	741.656861896861	15
78	829	763.0	921.120207437253	16
79	933	849.0	1203.51657225016	17
80	910	845.25	1034.94515017522	18
81	940	818.75	1173.42203160103	19
82	933	905.5	961.168662638867	20
83	778	921.75	1346.10156415406	21
84	429	591.0	1895.60338800725	22
85	324	461.0	1416.53649851798	23
86	903	685.0	1692.53560731123	0
87	841	663.75	1611.07056348419	1
88	855	763.25	1506.87238400952	2
89	696	673.5	1124.18947180958	3
90	115	530.5	1363.10134518268	4
91	502	519.0	554.749125863439	5
92	423	420.0	499.183331579317	6
93	273	303.75	408.288270504156	7
94	268	250.75	348.649182836222	8
95	269	243.0	354.47196957083	9
96	196	190.0	278.156111529491	10
97	260	240.0	343.118863453783	11
98	347	324.6	414.864611005643	12
99	466	501.2	673.123820339126	13
100	520	586.0	737.551971283781	14
101	689	685.8	735.158889776817	15
102	827	775.8	937.430133329154	16
103	923	863.8	1186.47367416633	17
104	967	869.6	1101.26721822476	18
105	798	814.6	1123.01400746399	19
106	886	901.6	956.45161802536	20
107	447	826.8	1562.15929993439	21
108	786	630.0	1789.71440449793	22
109	815	531.8	1485.92593508404	23
110	68	561.6	1764.34111927713	0
111	790	689.0	1526.70669091276	1
112	770	764.6	1408.65954693646	2
113	743	687.4	1088.69191369874	3
114	657	555.8	1296.55826016319	4
115	547	524.6	573.279564500928	5
116	441	424.2	498.337035279272	6
117	411	325.2	495.202352924893	7
118	323	265.2	393.980045038042	8
119	258	246.0	344.612879483362	9
120	238	198.0	296.352427524693	10
121	248	241.333333333333	334.084613647947	11
122	290	318.833333333333	410.0139233731	12
123	358	477.333333333333	710.583413719172	13
124	457	564.5	772.672764789249	14
125	601	671.666666666667	784.518782287066	15
126	57	656.0	1548.13765753946	16
127	794	852.166666666667	1153.16949057369	17
128	957	884.166666666667	1117.39166532676	18
129	1059	855.333333333333	1262.38664679485	19
130	894	900.333333333333	950.269292320821	20
131	869	833.833333333333	1493.58624162552	21
132	958	684.666666666667	1797.01822979768	22
133	994	608.833333333333	1632.90769586762	23
134	1067	645.833333333333	1886.96696836221	0
135	967	735.333333333333	1558.33272579969	1
136	888	785.166666666667	1380.72648733962	2
137	809	707.666666666667	1096.26414478509	3
138	695	579.0	1263.13682841958	4
139	811	572.333333333333	925.792241836146	5
140	590	451.833333333333	665.448641773529	6
141	490	352.666666666667	605.370445823212	7
142	389	285.833333333333	476.246305580499	8
143	298	254.666666666667	363.458210455695	9
144	257	206.428571428571	318.39540325198	10
145	267	245.0	334.532117142398	11
146	283	313.714285714286	406.337948226318	12
147	329	456.142857142857	727.486340046511	13
148	418	543.571428571429	795.975016954342	14
149	56	583.714285714286	1289.37507026813	15
150	602	648.285714285714	1464.99076683354	16
151	827	848.571428571429	1124.82596958129	17
152	929	890.571428571429	1109.46083313129	18
153	975	872.428571428571	1268.0149354865	19
154	1007	915.571428571429	1044.82533152438	20
155	1005	858.285714285714	1491.05513742272	21
156	992	728.571428571429	1802.13818077111	22
157	1052	672.142857142857	1733.48647996927	23
158	948	689.0	1872.66760536901	0
159	839	750.142857142857	1510.5751590043	1
160	757	781.142857142857	1325.7493992577	2
161	662	701.142857142857	1059.64151225091	3
162	583	579.571428571429	1204.11652016096	4
163	561	570.714285714286	893.632453145514	5
164	415	446.571428571429	645.997032315209	6
165	337	350.428571428571	581.797479081634	7
166	279	284.857142857143	458.852216679035	8
167	271	257.0	358.024749442896	9
168	270	214.375	338.036331870557	10
169	176	236.375	346.950685134016	11
170	186	297.75	458.072665717787	12
171	426	452.375	705.616520800091	13
172	153	494.75	970.376729394265	14
173	589	584.375	1237.71399262612	15
174	116	581.75	1525.39426560013	16
175	702	830.25	1129.55383511456	17
176	848	885.25	1092.87173709486	18
177	810	864.625	1236.80446419896	19
178	863	909.0	1041.01947908223	20
179	923	866.375	1456.21309824634	21
180	943	755.375	1774.99417785865	22
181	918	702.875	1719.50190691184	23
182	997	727.5	1871.0201291251	0
183	911	770.25	1494.65216730764	1
184	944	801.5	1334.47574321646	2
185	846	719.25	1084.99259098052	3
186	778	604.375	1219.70404960331	4
187	582	572.125	871.328675254356	5
188	444	446.25	630.90237610169	6
189	407	357.5	579.951278774862	7
190	289	285.375	446.523057476879	8
191	290	261.125	360.990534595275	9
192	240	217.222222222222	335.701123297477	10
193	340	247.888888888889	394.301832305788	11
194	396	308.666666666667	487.952750900776	12
195	108	414.111111111111	832.093168142271	13
196	539	499.666666666667	946.769842678647	14
197	100	530.555555555556	1310.37252125969	15
198	730	598.222222222222	1493.28339331613	16
199	917	839.888888888889	1132.99381890543	17
200	981	895.888888888889	1112.42179631868	18
201	915	870.222222222222	1221.98990123779	19
202	969	915.666666666667	1052.96378972465	20
203	995	880.666666666667	1447.2041764575	21
204	943	776.222222222222	1748.2682602266	22
205	944	729.666666666667	1710.72744460043	23
206	960	753.333333333333	1847.97471296412	0
207	1025	798.555555555556	1522.47630398041	1
208	1009	824.555555555556	1364.56620359872	2
209	782	726.222222222222	1074.05012507074	3
210	680	612.777777777778	1193.31222981314	4
211	615	576.888888888889	860.033286679133	5
212	491	451.222222222222	629.65147991277	6
213	137	333.0	636.181876107395	7
214	253	281.777777777778	435.955435043673	8
215	295	264.888888888889	364.256891787206	9
216	242	219.7	333.849463424056	10
217	307	253.8	402.795301939356	11
218	390	316.8	502.610656314432	12
219	553	428.0	843.521359258462	13
220	630	512.7	951.992727005581	14
221	755	553.0	1318.43059776834	15
222	819	620.3	1489.77576159431	16
223	943	850.2	1143.34433305114	17
224	907	897.0	1101.42113393678	18
225	889	872.1	1204.22783683395	19
226	906	914.7	1044.46941087945	20
227	833	875.9	1411.94747924041	21
228	959	794.5	1727.21351442981	22
229	1094	766.1	1753.52235137757	23
230	1168	794.8	1899.27073297575	0
231	933	812.0	1506.3342134736	1
232	940	836.1	1356.87336721457	2
233	914	745.0	1118.19699891612	3
234	743	625.8	1186.9021297411	4
235	665	585.7	865.432193356432	5
236	496	455.7	629.205331330193	6
237	314	331.1	617.510369923996	7
238	355	289.1	450.205245103938	8
239	249	263.3	358.189936241943	9
240	271	224.363636363636	342.178282775239	10
241	300	258.0	405.397421958459	11
242	383	322.818181818182	508.986580659856	12
243	533	437.545454545455	843.023757966802	13
244	679	527.818181818182	970.884398909118	14
245	708	567.090909090909	1306.65322437057	15
246	844	640.636363636364	1489.94931591549	16
247	913	855.909090909091	1139.7523895473	17
248	1049	910.818181818182	1148.54170342947	18
249	1003	884.0	1220.59679142856	19
250	977	920.363636363636	1055.75821125159	20
251	977	885.090909090909	1401.78716239823	21
252	939	807.636363636364	1702.087531062	22
253	975	785.090909090909	1740.70977568042	23
254	994	812.909090909091	1876.08171009274	0
255	909	820.818181818182	1485.33926705722	1
256	903	842.181818181818	1339.922988598	2
257	840	753.636363636364	1117.96106895991	3
258	714	633.818181818182	1172.07172126523	4
259	576	584.818181818182	850.340445907792	5
260	478	457.727272727273	623.560211663914	6
261	414	338.636363636364	620.506353009285	7
262	324	292.272727272727	448.336700169625	8
263	225	259.818181818182	356.274766493738	9
264	265	227.75	345.465469748805	10
265	298	261.333333333333	406.077621963003	11
266	411	330.166666666667	523.402038922652	12
267	150	413.583333333333	873.450532543161	13
268	643	537.416666666667	971.480785306884	14
269	824	588.5	1327.91272765498	15
270	844	657.583333333333	1486.30185392017	16
271	958	864.416666666667	1149.126447129	17
272	961	915.0	1145.78915997862	18
273	73	816.416666666667	1588.61378292885	19
274	838	913.5	1060.98898263938	20
275	987	893.583333333333	1394.07674896526	21
276	882	813.833333333333	1669.08720313936	22
277	80	726.333333333333	1823.17126782751	23
278	195	761.416666666667	1907.6875473132	0
279	799	819.0	1452.87767675705	1
280	806	839.166666666667	1314.77756569309	2
281	793	756.916666666667	1105.95537902859	3
282	722	641.166666666667	1160.02213787228	4
283	654	590.583333333333	850.741720404818	5
284	443	456.5	615.129069902656	6
285	355	340.0	609.125857681359	7
286	301	293.0	441.992983361328	8
287	271	260.75	353.226164005061	9
288	268	230.846153846154	348.420680129568	10
289	265	261.615384615385	400.231068043732	11
290	26	306.769230769231	620.263617910741	12
291	254	401.307692307692	861.183302579728	13
292	462	531.615384615385	951.910885057999	14
293	683	595.769230769231	1308.05620297161	15
294	749	664.615384615385	1461.69054273556	16
295	935	869.846153846154	1148.68978248193	17
296	1001	921.615384615385	1153.87667646641	18
297	1022	832.230769230769	1591.08367379741	19
298	967	917.615384615385	1065.67553351544	20
299	998	901.615384615385	1388.61364713005	21
300	976	826.307692307692	1656.19357417524	22
301	987	746.384615384615	1818.69021906871	23
302	645	752.461538461538	1854.19876805711	0
303	2	756.153846153846	1667.43057099146	1
304	773	834.076923076923	1292.75566937731	2
305	873	765.846153846154	1113.70355168436	3
306	708	646.307692307692	1146.17675208543	4
307	617	592.615384615385	842.665994877203	5
308	541	463.0	630.360389578897	6
309	427	346.692307692308	614.335870893586	7
310	348	297.230769230769	447.041418949775	8
311	342	267.0	378.39793534891	9
312	242	231.642857142857	344.958253805796	10
313	283	263.142857142857	397.419674711132	11
314	337	308.928571428571	611.097953009226	12
315	373	399.285714285714	841.702478668116	13
316	493	528.857142857143	933.849206271442	14
317	618	597.357142857143	1281.93241424649	15
318	745	670.357142857143	1438.86953846167	16
319	884	870.857142857143	1139.001683181	17
320	994	926.785714285714	1157.35878201141	18
321	1066	848.928571428571	1601.71796669552	19
322	1188	936.928571428571	1196.22263631998	20
323	1168	920.642857142857	1434.97864454035	21
324	1201	853.071428571429	1705.11974596008	22
325	1252	782.5	1889.62897935294	23
326	1143	780.357142857143	1884.21516496281	0
327	967	771.214285714286	1662.91228625921	1
328	615	818.428571428571	1292.82963975196	2
329	573	752.071428571429	1120.31636766066	3
330	584	641.857142857143	1124.70712979937	4
331	444	582.0	850.168144726688	5
332	361	455.714285714286	636.111649307019	6
333	298	343.214285714286	603.30468631284	7
334	266	295.0	441.095332416358	8
335	241	265.142857142857	374.181815802111	9
336	213	230.4	340.544191209264	10
337	263	263.133333333333	392.52575969593	11
338	304	308.6	599.802727616739	12
339	412	400.133333333333	826.570533533182	13
340	583	532.466666666667	924.973773062753	14
341	551	594.266666666667	1254.91647664815	15
342	799	678.933333333333	1426.1643360551	16
343	870	870.8	1129.19139746848	17
344	929	926.933333333333	1149.12572101315	18
345	872	850.466666666667	1576.09278054547	19
346	882	933.266666666667	1186.72536998086	20
347	964	923.533333333333	1420.29625465496	21
348	876	854.6	1675.84636985499	22
349	920	791.666666666667	1863.82610310458	23
350	859	785.6	1851.0470691418	0
351	901	779.866666666667	1644.98934995665	1
352	975	828.866666666667	1301.82510639926	2
353	847	758.4	1120.788150232	3
354	725	647.4	1117.12183257754	4
355	560	580.533333333333	839.507904616748	5
356	473	456.866666666667	631.216806983706	6
357	243	336.533333333333	598.90869149684	7
358	274	293.6	435.317626688728	8
359	232	262.933333333333	371.096701835402	9
360	266	232.625	342.333021584568	10
361	277	264.0	389.436836694808	11
362	358	311.6875	595.44525319804	12
363	607	413.0625	853.286264124564	13
364	280	516.6875	940.532356639785	14
365	675	599.3125	1240.4265791622	15
366	880	691.5	1428.9762369053	16
367	980	877.625	1140.34662073191	17
368	949	928.3125	1143.6077914023	18
369	482	827.4375	1580.96278988747	19
370	179	886.125	1502.54616284242	20
371	882	920.9375	1401.86593802379	21
372	302	820.0625	1715.18895056439	22
373	901	798.5	1837.54513857676	23
374	178	747.625	1873.30765954486	0
375	829	782.9375	1619.5373819627	1
376	995	839.25	1312.85553206228	2
377	865	765.0625	1124.17552190258	3
378	724	652.1875	1109.6040087751	4
379	579	580.4375	830.633348286897	5
380	437	455.625	624.720978663007	6
381	367	338.4375	592.944007775342	7
382	307	294.4375	431.718097682265	8
383	257	262.5625	367.152951285	9
384	239	233.0	339.325561366964	10
385	245	262.882352941176	385.120307959488	11
386	422	318.176470588235	604.407827545998	12
387	481	417.058823529412	846.160390074868	13
388	643	524.117647058824	944.668913430783	14
389	833	613.058823529412	1256.68072683271	15
390	926	705.294117647059	1439.4546827104	16
391	1088	890.0	1186.88255253551	17
392	1178	943.0	1219.51514425073	18
393	1119	844.588235294118	1604.40231859112	19
394	1067	896.764705882353	1507.94939203559	20
395	1041	928.0	1401.7804079951	21
396	1077	835.176470588235	1721.81239626793	22
397	1053	813.470588235294	1836.42171480632	23
398	1053	765.588235294118	1877.94319940246	0
399	992	795.235294117647	1619.4286698422	1
400	968	846.823529411765	1314.8610703269	2
401	834	769.117647058824	1120.42661740695	3
402	780	659.705882352941	1112.25586334302	4
403	157	555.529411764706	947.45894287067	5
404	462	456.0	619.792170142532	6
405	160	327.941176470588	606.476011656	7
406	266	292.764705882353	427.286899546578	8
407	177	257.529411764706	376.404376971604	9
408	233	261.222222222222	381.678218581156	11
409	371	321.111111111111	601.297183738067	12
410	135	401.388888888889	862.990098235862	13
411	568	526.555555555556	935.728465934817	14
412	693	617.5	1244.45841404449	15
413	708	705.444444444444	1417.68738052735	16
414	847	887.611111111111	1177.22997830607	17
415	932	942.388888888889	1210.76072268758	18
416	901	847.722222222222	1585.92865357738	19
417	885	896.111111111111	1489.10570487677	20
418	974	930.555555555556	1391.33954220542	21
419	963	842.277777777778	1707.17670080799	22
420	911	818.888888888889	1813.69055401676	23
421	866	771.166666666667	1852.642741298	0
422	985	805.777777777778	1616.5437917496	1
423	795	843.944444444444	1299.4838467565	2
424	782	769.833333333333	1110.77480666167	3
425	720	663.055555555556	1104.15875143127	4
426	612	558.666666666667	940.985135700934	5
427	431	454.611111111111	614.493144829357	6
428	427	333.444444444444	612.593782507741	7
429	347	295.777777777778	431.801564624914	8
430	316	260.777777777778	383.290682260146	9
431	301	236.777777777778	350.585148571847	10
432	331	264.894736842105	391.424949585316	11
433	380	324.210526315789	599.50233321779	12
434	485	405.789473684211	858.061050225749	13
435	638	532.421052631579	937.3955157641	14
436	873	630.947368421053	1265.10939320984	15
437	683	704.263157894737	1396.61122216968	16
438	897	888.105263157895	1169.63837797184	17
439	977	944.210526315789	1206.10664875247	18
440	743	842.210526315789	1563.22965154574	19
441	898	896.210526315789	1472.49915100603	20
442	973	932.789473684211	1381.54283461577	21
443	862	843.315789473684	1683.95605298215	22
444	314	792.315789473684	1819.64195609828	23
445	540	791.789473684211	1600.66683085733	1
446	691	835.894736842105	1290.94187147416	2
447	805	771.684210526316	1103.90259146208	3
448	728	666.473684210526	1097.47295151971	4
449	596	560.631578947368	933.065748333471	5
450	453	454.526315789474	609.907680248191	6
451	433	338.684210526316	618.487807057131	7
452	354	298.842105263158	436.973431029237	8
453	297	262.684210526316	384.327346919533	9
454	261	238.052631578947	349.902860386092	10
455	284	265.85	389.670530140242	11
456	296	322.8	591.416807876358	12
457	382	404.6	845.097995694108	13
458	494	530.5	925.514923102513	14
459	504	624.6	1247.69478876771	15
460	677	702.9	1377.03024666876	16
461	782	882.8	1165.91749467222	17
462	918	942.9	1198.41662835992	18
463	883	844.25	1546.57170428927	19
464	889	895.85	1456.78901300925	20
465	887	930.5	1368.36317257191	21
466	820	842.15	1660.51862592278	22
467	890	797.2	1799.27071921885	23
468	441	753.789473684211	1829.07993627902	0
469	761	790.25	1577.82428221089	1
470	740	831.1	1278.65747646179	2
471	703	768.25	1094.87369704858	3
472	683	667.3	1086.95034317431	4
473	520	558.6	922.12406711031	5
474	427	453.15	605.510194760208	6
475	377	340.6	614.15103439953	7
476	311	299.45	434.144303009288	8
477	265	262.8	381.208925694859	9
478	297	241.0	356.826094687364	10
479	287	266.857142857143	388.334124803753	11
480	266	320.095238095238	584.537886481829	12
481	333	401.190476190476	833.085900040807	13
482	465	527.380952380952	914.774329417046	14
483	474	617.428571428571	1232.69673595987	15
484	519	694.142857142857	1362.14207656071	16
485	738	875.904761904762	1167.68141327652	17
486	734	932.952380952381	1217.07705177741	18
487	828	843.47619047619	1528.09736831314	19
488	799	891.238095238095	1441.63787202376	20
489	887	928.428571428571	1356.15385041698	21
490	827	841.428571428571	1639.13729915174	22
491	851	799.761904761905	1777.09445527156	23
492	834	757.8	1805.79308957143	0
493	762	788.904761904762	1556.75996588903	1
494	737	826.619047619048	1267.17236853654	2
495	702	765.095238095238	1086.38936235791	3
496	593	663.761904761905	1075.66846490111	4
497	537	557.571428571429	912.172915152794	5
498	544	457.47619047619	617.44574115024	6
499	363	341.666666666667	608.694193337608	7
500	239	296.571428571429	433.690042500079	8
501	242	261.809523809524	378.020784635905	9
502	232	240.571428571429	353.618384681331	10
503	281	267.5	386.394010422248	11
504	364	322.090909090909	581.683847181477	12
505	439	402.909090909091	825.089054997774	13
506	533	527.636363636364	905.710670907014	14
507	724	622.272727272727	1226.56961397059	15
508	875	702.363636363636	1364.44771310565	16
509	954	879.454545454545	1168.54730457629	17
510	1029	937.318181818182	1221.31926787793	18
511	1030	851.954545454545	1530.64412983613	19
512	982	895.363636363636	1435.62670359865	20
513	1006	931.954545454545	1352.30998410759	21
514	845	841.590909090909	1620.07826604352	22
515	630	792.045454545455	1751.98495142134	23
516	995	769.095238095238	1802.28840216753	0
517	1013	799.090909090909	1562.02560528014	1
518	954	832.409090909091	1269.99662575138	2
519	899	771.181818181818	1096.21935847125	3
520	535	657.909090909091	1068.23848029304	4
521	573	558.272727272727	904.469015713072	5
522	482	458.590909090909	615.491220729248	6
523	388	343.772727272727	606.044557607235	7
524	62	285.909090909091	486.946207079021	8
525	291	263.136363636364	378.073472356911	9
526	339	245.045454545455	372.066748393805	10
527	358	271.434782608696	400.656028674436	11
528	25	309.173913043478	623.598910541106	12
529	379	401.869565217391	814.614009498093	13
530	67	598.130434782609	1283.13108104179	15
531	843	708.478260869565	1361.29487343719	16
532	1081	888.217391304348	1197.52433045815	17
533	1069	943.04347826087	1232.48373812743	18
534	1077	861.739130434783	1539.60348777814	19
535	1031	901.260869565217	1435.87814613891	20
536	996	934.739130434783	1347.3794048233	21
537	977	847.478260869565	1612.7690449443	22
538	1066	803.95652173913	1757.35362036487	23
539	1046	781.681818181818	1805.41171546792	0
540	916	804.173913043478	1553.14647411177	1
541	847	833.04347826087	1260.66760211773	2
542	779	771.521739130435	1089.12380949336	3
543	676	658.695652173913	1059.75061474632	4
544	604	560.260869565217	899.704927952905	5
545	462	458.739130434783	612.046888799138	6
546	333	343.304347826087	599.634729993583	7
547	285	285.869565217391	482.285343867597	8
548	252	262.652173913043	375.162568689732	9
549	278	246.478260869565	372.279628865797	10
550	349	274.666666666667	409.678743421175	11
551	377	312.0	622.306020062384	12
552	628	411.291666666667	838.05474241958	13
553	669	533.782608695652	913.60177723578	14
554	375	588.833333333333	1272.56936172568	15
555	862	714.875	1360.2266609604	16
556	1032	894.208333333333	1209.26979214111	17
557	1009	945.791666666667	1231.73675298798	18
558	1098	871.583333333333	1550.15095836354	19
559	1113	910.083333333333	1448.78678890372	20
560	1029	938.666666666667	1346.34396871903	21
561	1144	859.833333333333	1630.01383165824	22
562	1053	814.333333333333	1759.16361484931	23
563	1125	796.608695652174	1819.59819405086	0
564	1018	813.083333333333	1557.20424742096	1
565	961	838.375	1263.87667960635	2
566	869	775.583333333333	1091.88798147304	3
567	822	665.5	1070.28690045826	4
568	633	563.291666666667	898.249459270581	5
569	491	460.083333333333	611.317171851846	6
570	405	345.875	599.401915216374	7
571	274	285.375	477.61088600874	8
572	222	260.958333333333	373.776506591862	9
573	244	246.375	369.42052444911	10
574	298	275.6	408.508803320171	11
575	421	316.36	627.09285954337	12
576	524	415.8	839.015370703853	13
577	708	541.041666666667	927.528666560527	14
578	782	596.56	1275.86023553654	15
579	854	720.44	1357.69470574959	16
580	402	874.52	1301.53825487911	17
581	909	944.32	1225.11358967042	18
582	1063	879.24	1553.37571333968	19
583	1065	916.28	1451.76985984797	20
584	1201	949.16	1378.1710837729	21
585	1254	875.6	1665.78637042156	22
586	1446	839.6	1839.17453448955	23
587	1400	821.75	1888.30407127652	0
588	1244	830.32	1603.2964161991	1
589	1818	877.56	1597.96773871468	2
590	953	782.68	1110.111733343	3
591	938	676.4	1105.06945307544	4
592	615	565.36	894.729716276406	5
593	480	460.88	609.411107852867	6
594	367	346.72	595.232353817672	7
595	341	287.6	478.724959123606	8
596	299	262.48	375.256726322411	9
597	238	246.04	366.599570337655	10
598	270	275.384615384615	405.649788721987	11
599	435	320.923076923077	633.277018174639	12
600	601	422.923076923077	851.664892722964	13
601	738	548.92	945.295692998448	14
602	826	605.384615384615	1284.51150734562	15
603	918	728.038461538462	1363.14489840857	16
604	583	863.307692307692	1315.48941888027	17
605	968	945.230769230769	1220.70371080301	18
606	1021	884.692307692308	1550.45268038368	19
607	959	917.923076923077	1443.19552491115	20
608	975	950.153846153846	1370.77198468515	21
609	941	878.115384615385	1653.29231627977	22
610	998	845.692307692308	1829.49537428956	23
611	995	828.68	1877.9396389836	0
612	945	834.730769230769	1595.08942245861	1
613	835	875.923076923077	1582.21963263844	2
614	817	784.0	1105.45108492584	3
615	716	677.923076923077	1098.57735850759	4
616	675	569.576923076923	898.675881773824	5
617	505	462.576923076923	610.403999809789	6
618	412	349.230769230769	595.732658753875	7
619	349	289.961538461538	480.677521414846	8
620	301	263.961538461538	376.75988132989	9
621	231	245.461538461538	363.916281523377	10
622	259	274.777777777778	402.863085888607	11
623	307	320.407407407407	626.801112571372	12
624	394	421.851851851852	842.599294216521	13
625	485	546.461538461538	936.645400446944	14
626	648	606.962962962963	1273.3560286147	15
627	782	730.037037037037	1353.58891837326	16
628	854	862.962962962963	1306.39618864754	17
629	976	946.37037037037	1217.07732707865	18
630	1015	889.518518518518	1546.67096151279	19
631	969	919.814814814815	1435.73030680143	20
632	926	949.259259259259	1361.94495949551	21
633	961	881.185185185185	1642.8135183955	22
634	1005	851.592592592593	1820.66555695411	23
635	934	832.730769230769	1862.65678673808	0
636	984	840.259259259259	1590.81640274737	1
637	915	877.37037037037	1570.31849437685	2
638	837	785.962962962963	1102.65346139143	3
639	750	680.592592592593	1095.17183558234	4
640	670	573.296296296296	901.171428875915	5
641	519	464.666666666667	613.238327697761	6
642	576	357.62962962963	632.525180889675	7
643	415	294.592592592593	495.055006743424	8
644	314	265.814814814815	380.133308282486	9
645	338	248.888888888889	376.741568533501	10
646	339	277.071428571429	407.929949046606	11
647	378	322.464285714286	624.898280874505	12
648	414	421.571428571429	834.477736403628	13
649	521	545.518518518518	928.407569865022	14
650	629	607.75	1261.80536208082	15
651	799	732.5	1345.64353947506	16
652	937	865.607142857143	1302.77098650215	17
653	1064	950.571428571429	1224.46122218853	18
654	1099	897.0	1552.7133520068	19
655	1191	929.5	1458.60206954802	20
656	1115	955.178571428571	1370.90849463307	21
657	1093	888.75	1645.72715729516	22
658	1163	862.714285714286	1829.92224582175	23
659	1091	842.296296296296	1863.17040641857	0
660	1067	848.357142857143	1596.0180349224	1
661	1038	883.107142857143	1569.17290223483	2
662	837	787.785714285714	1099.90039101299	3
663	727	682.25	1089.92930615456	4
664	600	574.25	896.352080092631	5
665	399	462.321428571429	612.794136110988	6
666	402	359.214285714286	630.141529505993	7
667	334	296.0	493.979796949083	8
668	278	266.25	378.644024159057	9
669	275	249.821428571429	376.154463500087	10
670	295	277.689655172414	406.577738139903	11
671	390	324.793103448276	624.151037055844	12
672	506	424.48275862069	832.667554498986	13
673	797	554.5	956.373529027894	14
674	740	612.310344827586	1258.79175164421	15
